tweet_ID,retweet_count,favorite_count
667937095915278337,862,1351
667924896115245057,119,317
667915453470232577,59,220
667911425562669056,328,522
667902449697558528,395,896
667886921285246976,1174,2005
667885044254572545,524,860
667878741721415682,127,409
667873844930215936,438,663
667866724293877760,1103,3155
667861340749471744,86,253
667832474953625600,68,302
667806454573760512,532,1105
667801013445750784,101,346
667793409583771648,356,732
667782464991965184,259,432
667773195014021121,61,243
667766675769573376,238,474
667728196545200128,162,395
667724302356258817,340,517
667550904950915073,37,0
667550882905632768,34,0
667549055577362432,2447,6102
667546741521195010,137,350
667544320556335104,565,914
667538891197542400,72,218
667534815156183040,572,863
667530908589760512,261,499
667524857454854144,1191,1792
667517642048163840,203,389
667509364010450944,2265,7118
667502640335572993,230,562
667495797102141441,294,561
667491009379606528,237,558
667470559035432960,102,272
667455448082227200,66,202
667453023279554560,96,326
667443425659232256,618,829
667437278097252352,257,480
667435689202614272,88,324
667405339315146752,232,488
667393430834667520,60,210
667369227918143488,172,387
667211855547486208,258,515
667200525029539841,280,655
667192066997374976,115,412
667188689915760640,447,783
667182792070062081,6589,15028
667177989038297088,58,200
667176164155375616,483,637
667174963120574464,87,261
667171260800061440,99,233
667165590075940865,1234,2807
667160273090932737,66,267
667152164079423490,18176,49523
667138269671505920,2372,4827
667119796878725120,135,345
667090893657276420,131,346
667073648344346624,132,422
667070482143944705,14,87
667065535570550784,50,173
667062181243039745,57,225
667044094246576128,54,197
667012601033924608,237,469
666996132027977728,101,257
666983947667116034,1037,2665
666837028449972224,581,853
666835007768551424,83,221
666826780179869698,104,264
666817836334096384,266,537
666804364988780544,95,249
666786068205871104,520,796
666781792255496192,209,402
666776908487630848,185,365
666739327293083650,70,242
666701168228331520,229,447
666691418707132416,51,195
666649482315059201,606,919
666644823164719104,88,237
666454714377183233,219,542
666447344410484738,23,107
666437273139982337,52,131
666435652385423360,54,171
666430724426358785,203,329
666428276349472768,90,171
666421158376562688,118,325
666418789513326592,48,129
666411507551481857,337,457
666407126856765440,43,113
666396247373291520,91,171
666373753744588802,99,194
666362758909284353,590,801
666353288456101888,76,228
666345417576210432,146,308
666337882303524864,96,203
666293911632134144,365,519
666287406224695296,71,152
666273097616637952,81,183
666268910803644416,37,108
666104133288665088,6835,14703
666102155909144576,15,81
666099513787052032,73,160
666094000022159362,78,168
666082916733198337,47,121
666073100786774016,173,334
666071193221509120,67,154
666063827256086533,230,494
666058600524156928,61,117
666057090499244032,146,304
666055525042405380,261,449
666051853826850816,877,1250
666050758794694657,60,136
666049248165822465,41,111
666044226329800704,147,309
666033412701032449,47,128
666029285002620928,48,132
666020888022790149,530,2528
